M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
1514,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1515,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1516,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1517,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1518,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1519,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1520,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1521,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1522,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1523,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1524,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1525,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1526,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1527,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1528,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1529,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1530,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1531,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1532,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1533,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1534,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
1536,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
2048,37888,5120,False,torch.bfloat16,torch.bfloat16,False,False
3073,16,2048,False,torch.bfloat16,torch.bfloat16,False,False
8192,16,2048,False,torch.bfloat16,torch.bfloat16,False,False
